鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物),新北市板橋區新府路１５０號十一樓,3.0,都市：其他:第二種特定專用區,,,1110211,土地1建物1車位0,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,42.93,1,1,1,有,有,9150000,213138,,0.0,0,夾層；,RPRQMLRKLHHGFAF28EA,26.46,0.0,1.57,有,0096
板橋區,房地(土地+建物),新北市板橋區陽明街２７９巷３３號四樓,16.04,住,,,1110221,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.83,2,1,1,有,有,6000000,66057,,0.0,0,土地增值稅、契稅、印花稅等均由買方負擔親友、員工、共有人或其他特殊關係間之交易；,RPSRMLRKLHHGFAF48EA,65.62,3.25,4.9,有,
樹林區,房地(土地+建物),新北市樹林區大安路１１１巷５５號十三樓,13.55,住,,,1110218,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831210,104.49,3,2,2,有,有,10300000,98574,,0.0,0,,RPWPMLQKLHHGFIF66DA,69.54,0.0,8.15,有,
樹林區,房地(土地+建物),新北市樹林區太平路８６巷３號五樓,32.37,住,,,1110225,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790319,111.27,3,2,2,有,無,7280000,65426,,0.0,0,有多處壁癌.滲漏水由買方自行修復,RPSNMLRKLHHGFIF78DA,100.47,0.0,10.8,無,
樹林區,房地(土地+建物),新北市樹林區中山路二段１５１巷８弄８號四樓,23.87,工,,,1110215,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0831024,94.96,3,2,1,有,無,6200000,65291,,0.0,0,,RPWOMLRKLHHGFIF66DA,73.55,1.38,7.7,無,
三峽區,土地,溪東段1045地號,203.33,,山坡地保育區,丙種建築用地,1110222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3950000,19427,,0.0,0,,RPOPMLRKLHHGFIF58DA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物),新北市樹林區中佳路１１２之５號六樓,22.07,住,,,1080903,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,101.49000000000001,2,2,1,有,有,7690000,75771,,0.0,0,雨遮登記不計價預售屋、或土地及建物分件登記案件；,RPPNMLSKLHHGFIF58DA,56.1,3.72,7.68,有,
三峽區,房地(土地+建物),新北市三峽區中正路一段２８６號十樓之一,3.82,住,,,1110124,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811109,37.64,1,0,1,有,有,3350000,89001,,0.0,0,,RPRNMLSKLHHGFIF78DA,33.2,0.0,0.0,有,0097
樹林區,土地,三多段860地號,54.0,工,,,1101005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,240741,,0.0,0,未登記建物；,RPUOMLKKLHHGFIF38DA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物),新北市樹林區俊興街２１１巷５號,198.0,工,,,1101005,土地1建物1車位0,全,二層,透天厝,辦公用,鋼筋混凝土造,0760720,335.85,0,0,0,無,無,53000000,157809,,0.0,0,一樓空地增建、二樓後面增建頂樓加蓋；,RPVOMLKKLHHGFIF48DA,281.64,36.63,17.58,無,
樹林區,房地(土地+建物),新北市樹林區俊興街２１１巷３號,372.0,工,,,1101005,土地1建物1車位0,全,二層,透天厝,辦公用,鋼筋混凝土造,0760720,626.98,0,0,0,無,無,89000000,141950,,0.0,0,平台外推,RPWOMLKKLHHGFIF58DA,525.84,68.34,32.8,無,
三峽區,房地(土地+建物),新北市三峽區中正路三段７０巷９８號,228.0,,山坡地保育區,丙種建築用地,1110123,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0701228,175.68,4,3,2,有,無,7300000,41553,,0.0,0,,RPQPMLSJLHHGFIF78DA,149.28,13.2,13.2,無,
三峽區,土地,白雞段白雞小段215-299地號,1720.0,,森林區,國土保安用地,1110108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6080000,3535,,0.0,0,未登記建物；,RPRNMLLKLHHGFIF08DA,0.0,0.0,0.0,無,
三峽區,房地(土地+建物),新北市三峽區復興路４５５號十四樓之３,3.71,住,,,1110224,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841013,33.55,1,1,1,有,有,3800000,113264,,0.0,0,,RPSNMLLKLHHGFIF18DA,27.83,0.0,0.0,有,
樹林區,房地(土地+建物),新北市樹林區東順街１８巷１３號,133.7,工,,,1101210,土地2建物1車位0,全,二層,透天厝,工業用,加強磚造,,161.0,0,0,0,無,無,27000000,167702,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPQNMLLLLHHGFIF08DA,161.0,0.0,0.0,無,
樹林區,房地(土地+建物),新北市樹林區復興路３７２巷１０號,68.0,住,,,1110123,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,,127.5,4,1,1,有,無,5520000,43294,,0.0,0,本建物為三層透天一樓建層為一間客廳一間餐廳一間衛浴一間廚房；二樓建層有二間房；三樓建層有二間房。親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLLLHHGFIF38DA,122.83,0.0,4.67,無,
樹林區,房地(土地+建物),新北市樹林區保安街二段４５巷４２弄９號四樓,65.61,都市：其他:住宅區,,,1110212,土地4建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,84.39,3,2,1,有,無,4850000,57471,,0.0,0,,RPSPMLRKLHHGFIF98DA,76.09,0.0,8.3,無,
三峽區,房地(土地+建物)+車位,新北市三峽區學成路１２３號九樓,19.35,住,,,1110220,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960409,164.73000000000002,3,2,2,有,有,18000000,109270,坡道平面,36.14,0,,RPQSMLOLKHHGFIF78DA,85.03,0.0,9.17,有,
中和區,車位,新北市中和區中山路二段２９９、３０１號及其附號；３０３、３０５號及其附號，共計８８２戶之地下一層、地下二層,1.05,工,,,1110302,土地1建物1車位1,地下一層，地下二層,十二層,其他,停車空間,鋼筋混凝土造,0970114,18.939999999999998,0,0,0,有,有,1320000,,坡道機械,18.93,1320000,僅車位交易；,RPORMLRKLHHGFHF68DA,0.0,0.0,0.0,有,0098
中和區,車位,新北市中和區圓通路３６７巷３３弄９９號等,14.01,都市：其他:風景區,,,1110219,土地1建物1車位1,,,其他,,,,39.07,0,0,0,有,有,1880000,,坡道平面,39.07,1880000,僅車位交易；,RPXPMLRKLHHGFHF76DA,0.0,0.0,0.0,有,0002
中和區,房地(土地+建物)+車位,新北市中和區圓通路２４６號七樓,12.18,住,,,1110213,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010829,100.08,2,2,1,有,有,14950000,154865,坡道機械,13.23,1500000,,RPPPMLSKLHHGFHF68DA,52.16,3.75,4.28,有,0100
中和區,房地(土地+建物),新北市中和區景平路２２１巷８號四樓,26.41,住,,,1110115,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670112,78.32,2,2,1,有,無,8500000,108529,,0.0,0,陽台外推；,RPRPMLSKLHHGFHF88DA,78.32,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區景平路２２１巷６號三樓,24.27,住,,,1110115,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670112,83.43,3,2,1,有,無,9200000,110272,,0.0,0,陽台外推；,RPTPMLSKLHHGFHF09DA,83.43,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區中山路二段３０５號六樓之十二,7.56,工,,,1110127,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,0970114,63.739999999999995,1,1,1,有,有,10600000,166301,,0.0,0,夾層；,RPWOMLSKLHHGFHF66DA,40.62,0.83,5.3,有,0101
中和區,房地(土地+建物),新北市中和區安和路５７號四樓,30.85,住,,,1110130,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751021,112.2,4,2,2,有,無,13880000,123708,,0.0,0,陽台外推；,RPORMLSKLHHGFHF78DA,98.99,0.0,13.21,無,
永和區,房地(土地+建物),新北市永和區成功路一段９３巷３號三樓,22.0,住,,,1101224,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640812,73.2,3,2,1,有,無,6960000,95082,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRKLHHGFHF58DA,73.2,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區景平路９８９巷２號十五樓之二,7.03,商,,,1110213,土地5建物1車位0,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840612,60.26,1,1,1,有,有,9310000,154497,,0.0,0,其他增建；,RPSSMLQKLHHGFHF09DA,37.55,3.53,1.96,有,0102
永和區,房地(土地+建物),新北市永和區永和路二段２９６號十四樓,7.92,商,,,1110213,土地2建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060123,82.98,1,1,1,有,有,17880000,215474,,0.0,0,陽台外推；,RPTSMLQKLHHGFHF56DA,51.29,4.85,3.17,有,0103
永和區,房地(土地+建物)+車位,新北市永和區中山路一段１２８巷８號二樓,20.2,住,,,1110220,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060417,118.71000000000001,2,2,1,有,有,19000000,160054,升降機械,13.81,0,,RPXRMLTJLHHGFHF07DA,53.65,2.94,4.0,有,0104
中和區,房地(土地+建物),新北市中和區景新街５０８號七樓,5.45,住,,,1110219,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860318,32.35,0,0,0,無,有,5300000,163833,,0.0,0,,RPVSMLOKLHHGFHF56DA,22.38,3.02,0.0,有,0105
中和區,房地(土地+建物),新北市中和區忠孝街２６號四樓之一,10.71,住,,,1110119,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870331,61.6,2,2,1,有,有,8250000,133929,,0.0,0,,RPURMLKKLHHGFHF58DA,39.3,0.0,6.19,有,
中和區,房地(土地+建物),新北市中和區圓通路３６７巷２０弄１１號四樓,24.0,住,,,1110208,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720717,81.09,3,2,1,有,無,7400000,91257,,0.0,0,陽台外推；,RPRSMLOJLHHGFHF68DA,66.22,0.0,14.87,無,0106
中和區,房地(土地+建物)+車位,新北市中和區圓通路２４８之１號六樓,19.53,住,,,1110220,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010829,160.52,3,2,2,有,有,21900000,141466,坡道平面,19.85,2000000,,RPWQMLRJLHHGFHF66DA,83.3,5.89,9.21,有,0107
中和區,房地(土地+建物),新北市中和區興南路一段９３巷２８號五樓,21.42,住,,,1110213,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661105,80.4,3,2,1,有,無,10280000,127861,,0.0,0,陽台外推；其他增建；,RPQPMLMJLHHGFHF08DA,80.4,0.0,0.0,無,0108
中和區,房地(土地+建物),新北市中和區興南路二段１４２巷１９弄４８號二樓,39.14,住,,,1110209,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750512,126.68,3,2,2,有,無,11700000,92359,,0.0,0,,RPTQMLRKKHHGFHF98DA,111.53,0.0,15.15,無,
中和區,房地(土地+建物),新北市中和區秀朗路三段１７５巷２號十六樓之一,5.83,,,,1110215,土地7建物1車位0,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850108,56.43,2,1,1,有,有,9700000,171894,,0.0,0,,RPRRMLLLKHHGFHF38DA,42.62,0.0,7.85,有,0109
永和區,房地(土地+建物),新北市永和區智光街８６號四樓,28.78,住,,,1110109,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0650823,118.19,5,0,5,有,無,16280000,137744,,0.0,0,其他增建；,RPVRMLTJKHHGFHF76DA,118.19,0.0,0.0,無,0110
中和區,房地(土地+建物),新北市中和區自立路９９巷２２弄３２號二樓,28.34,住,,,1110126,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780311,100.44,3,2,2,有,無,13500000,134409,,0.0,0,,RPUPMLKKKHHGFHF28DA,90.11,0.0,10.33,無,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中華街６巷３６號二樓,32.41,住,,,1110220,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940801,153.84,3,2,2,有,有,14850000,96529,坡道平面,35.08,0,,RPRPMLSKLHHGFGF78DA,72.2,1.62,8.6,有,
三重區,房地(土地+建物)+車位,新北市三重區集美街７３之１號十九樓,22.23,住,,,1110225,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1061026,245.01,4,2,2,有,有,44150000,180197,坡道平面,23.3,0,,RPQNMLTKLHHGFGF58DA,128.06,5.58,15.2,有,0111
三重區,土地,光榮段234地號,2.3,住,,,1110305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,420000,182609,,0.0,0,增值稅買方負擔,RPTQMLRKLHHGFGF98DA,0.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區三民街９７巷４號二樓,25.24,都市：其他:住宅區,,,1110110,土地2建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,86.0,3,2,1,有,無,10000000,116279,,0.0,0,,RPOQMLRKLHHGFGF48DA,86.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區中正南路２３３號二十樓之五,7.08,住,,,1110118,土地1建物1車位0,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021206,77.22,2,1,1,有,有,12500000,161875,,0.0,0,,RPVOMLSKLHHGFGF09DA,42.85,3.82,4.9,有,0112
三重區,房地(土地+建物),新北市三重區自強路三段１１０巷３３號四樓,17.04,住,,,1110121,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820106,82.64,2,2,1,有,無,9000000,108906,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXQMLRKLHHGFGF76DA,54.34,0.0,6.48,有,
三重區,房地(土地+建物),新北市三重區三和路三段１４４巷７之１號五樓,26.0,住,,,1101229,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710909,89.7,8,0,8,有,無,11000000,122631,,0.0,0,,RPPRMLRKLHHGFGF68DA,71.74,0.0,17.96,無,0113
蘆洲區,土地,保新段325地號,677.54,農,,,1110121,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,81984000,121002,,0.0,0,,RPTNMLRKLHHGFGF68DA,0.0,0.0,0.0,無,0114
蘆洲區,房地(土地+建物),新北市蘆洲區中山一路１２０巷７弄２０號,20.16,都市：其他:住宅區,,,1110123,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),商業用,加強磚造,0640826,66.0,0,0,0,無,無,9000000,136364,,0.0,0,其他增建；,RPVRMLQKLHHGFGF56DA,66.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區後竹圍街２０５巷１０號,28.5,住,,,1110225,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630302,100.28,3,2,1,有,無,9200000,91743,,0.0,0,陽台外推；,RPSPMLPKLHHGFGF58DA,100.28,0.0,0.0,無,0115
三重區,房地(土地+建物),新北市三重區三民街３３０號,42.8,住,,,1101220,土地1建物2車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0770616,193.0,4,2,2,有,無,20000000,103627,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSQMLPKLHHGFGF68DA,172.24,10.38,10.38,無,
三重區,房地(土地+建物),新北市三重區頂文路２７號十三樓,8.8,住,,,1100720,土地1建物1車位0,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,105.1,2,2,1,有,有,11000000,104662,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRTMLKKLHHGFGF38DA,44.12,0.0,3.41,有,
三重區,車位,新北市三重區頂文路１號二樓等,6.72,住,,,1100720,土地1建物1車位1,,,其他,,,,32.76,0,0,0,有,有,1900000,,坡道平面,32.76,1900000,僅車位交易；預售屋、或土地及建物分件登記案件；,RPUUMLKKLHHGFGF78DA,0.0,0.0,0.0,有,0002
三重區,房地(土地+建物),新北市三重區頂文路２５號九樓,13.64,住,,,1100807,土地1建物1車位0,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,155.41,3,2,2,有,有,18180000,116981,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPWMLKKLHHGFGF48DA,68.44,6.57,5.73,有,
三重區,車位,新北市三重區頂文路１號二樓等,6.72,住,,,1100807,土地1建物1車位1,,,其他,,,,32.76,0,0,0,有,有,2200000,,坡道平面,32.76,2200000,僅車位交易；預售屋、或土地及建物分件登記案件；,RPQWMLKKLHHGFGF58DA,0.0,0.0,0.0,有,0002
三重區,土地,三民段227地號,409.93,都市：其他:道路用地,,,1110309,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80403722,196140,,0.0,0,包含公共設施保留地用地；,RPXNMLOKLHHGFGF78DA,0.0,0.0,0.0,無,0118
三重區,房地(土地+建物)+車位,新北市三重區成功路１０８巷５１號十六樓之二,17.67,住,,,1100731,土地1建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,123.94,2,2,1,有,有,19850000,172776,坡道機械,19.18,1750000,預售屋、或土地及建物分件登記案件；,RPURMLOKLHHGFGF88DA,60.22,5.18,4.79,有,
三重區,房地(土地+建物)+車位,新北市三重區成功路１０８巷５３號五樓之二,17.71,住,,,1100628,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,142.24,2,2,1,有,有,19300000,162276,坡道平面,37.48,2300000,預售屋、或土地及建物分件登記案件；,RPVRMLOKLHHGFGF98DA,60.22,5.18,4.79,有,
三重區,房地(土地+建物)+車位,新北市三重區成功路１０８巷５３號十二樓,14.73,住,,,1100817,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,106.52,2,2,1,有,有,16880000,173804,坡道機械,19.18,1700000,預售屋、或土地及建物分件登記案件；,RPWRMLOKLHHGFGF09DA,50.93,3.84,3.88,有,
三重區,房地(土地+建物)+車位,新北市三重區成功路１０８巷５１號十六樓之五,23.51,住,,,1100712,土地1建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,176.87,3,2,2,有,有,26680000,173470,坡道平面,37.48,2500000,民國110年10月21日夫妻讓與取得，交易總價不變。預售屋、或土地及建物分件登記案件；,RPXRMLOKLHHGFGF56DA,81.89,7.31,4.19,有,
三重區,房地(土地+建物)+車位,新北市三重區成功路１０８巷５３號十七樓之五,23.51,住,,,1101204,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,176.87,3,2,2,有,有,27220000,175909,坡道平面,37.48,2700000,預售屋、或土地及建物分件登記案件；,RPOSMLOKLHHGFGF38DA,81.89,7.31,4.19,有,
三重區,房地(土地+建物)+車位,新北市三重區成功路１０８巷５１號十三樓,14.77,住,,,1100629,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,124.82,2,2,1,有,有,17320000,174262,坡道平面,37.48,2100000,預售屋、或土地及建物分件登記案件；,RPPSMLOKLHHGFGF48DA,50.93,3.84,3.88,有,
三重區,房地(土地+建物)+車位,新北市三重區成功路１０８巷５３號十樓之三,17.71,住,,,1100724,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,142.4,2,2,1,有,有,19720000,166031,坡道平面,37.48,2300000,民國110年12月4日夫妻贈與取得，交易總價不變。預售屋、或土地及建物分件登記案件；,RPQSMLOKLHHGFGF58DA,60.32,5.18,4.79,有,
三重區,房地(土地+建物)+車位,新北市三重區成功路１０８巷５１號十二樓之一,24.33,住,,,1100801,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,181.68,3,2,2,有,有,27300000,173370,坡道平面,37.48,2300000,預售屋、或土地及建物分件登記案件；,RPRSMLOKLHHGFGF68DA,85.62,4.44,6.39,有,
三重區,房地(土地+建物),新北市三重區頂文路１９號四樓,13.78,住,,,1100914,土地1建物1車位0,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101015,157.36,3,2,2,有,有,16730000,106317,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXPMLTJLHHGFGF76DA,69.08,7.93,4.96,有,
三重區,車位,新北市三重區頂文路１號二樓等,6.72,住,,,1100914,土地1建物1車位1,,,其他,,,,32.76,0,0,0,有,有,2350000,,坡道平面,32.76,2350000,僅車位交易；預售屋、或土地及建物分件登記案件；,RPOQMLTJLHHGFGF58DA,0.0,0.0,0.0,有,0002
蘆洲區,房地(土地+建物),新北市蘆洲區民族路４２２巷５１號五樓,21.5,住,,,1101019,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740503,102.14,4,0,4,有,無,11830000,115821,,0.0,0,陽台外推；,RPPPMLSJLHHGFGF48DA,94.22,0.0,7.92,無,
三重區,房地(土地+建物),新北市三重區正義北路２５６巷１４７號,13.71,住,,,1110305,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640806,34.22,2,1,1,有,無,5000000,146113,,0.0,0,本案為二等親買賣未登記建物；,RPPRMLRJLHHGFGF58DA,34.22,0.0,0.0,無,
貢寮區,土地,朝陽段1740地號,132.54,農,,,1110212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,2263,,0.0,0,,RPRNMLRKLHHGFFF38DA,0.0,0.0,0.0,無,
三重區,房地(土地+建物)+車位,新北市三重區疏洪東路一段３９號二樓之一,21.47,住,,,1091124,土地1建物1車位1,二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100907,169.57999999999998,3,2,2,有,有,19800000,134929,坡道平面,38.4,2100000,,RPQRMLNKKIGGFGF28DA,73.72,7.12,4.53,有,
蘆洲區,房地(土地+建物),新北市蘆洲區永安南路二段１６巷１７弄２５號五樓,25.89,住,,,1110104,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770227,89.11,5,3,3,有,無,9000000,100999,,0.0,0,頂樓加蓋；,RPWPMLSKKHHGFGF56DA,80.42,0.0,8.69,無,
三重區,房地(土地+建物),新北市三重區福德南路１０號十七樓之六,7.13,商,,,1110212,土地8建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090407,67.6,1,1,1,有,有,12750000,188609,,0.0,0,,RPQOMLLLKHHGFGF87DA,38.05,1.7,5.05,有,0120
平溪區,土地,石底段薯榔寮小段163-1地號,4.0,,森林區,農牧用地,1110222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3007,752,,0.0,0,地清或未辦繼承標售；,RPWNMLLLLHHGFFF38DA,0.0,0.0,0.0,無,
八里區,房地(土地+建物)+車位,新北市八里區義民街５１號二樓,19.58,住,,,1110103,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090818,106.04,1,1,1,有,有,6940000,76537,坡道平面,34.31,1450000,,RPVPMLSKLHHGFEF98DA,45.15,0.0,2.94,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段１２３號九樓,23.66,住,,,1110125,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971111,173.14,3,2,2,有,有,12880000,74391,坡道平面,23.92,0,,RPQQMLSKLHHGFEF58DA,86.53,8.01,13.16,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段１２０號十一樓,21.82,住,,,1110209,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,144.65,3,1,2,有,有,11330000,83006,坡道平面,25.02,1400000,,RPWQMLSKLHHGFEF56DA,70.75,5.02,5.41,有,
淡水區,房地(土地+建物),新北市淡水區新民街１８０巷７弄１３號四樓,8.06,住,,,1101231,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780822,35.0,1,1,1,有,無,1750000,50000,,0.0,0,,RPSRMLLLLHHGFEF28DA,21.97,0.0,3.43,無,0121
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１１０號十三樓,18.14,住,,,1110313,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070102,123.12,2,2,1,有,有,9450000,76754,坡道平面,28.11,0,,RPRPMLRKLHHGFEF48DA,61.89,0.0,3.7,有,0122
淡水區,土地,屯山段111地號,966.02,,山坡地保育區,農牧用地,1110225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4270000,4420,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLSKLHHGFEF98DA,0.0,0.0,0.0,無,
淡水區,房地(土地+建物),新北市淡水區沙崙路２１６巷１５號六樓之２,16.97,住,,,1110202,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840704,83.19999999999999,2,1,1,有,有,4700000,56490,,0.0,0,,RPPOMLSKLHHGFEF28DA,52.43,0.0,5.3,有,
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路７７巷３３號十樓,29.73,住,,,1110220,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890616,178.0,3,2,2,有,有,12650000,71067,坡道平面,0.0,0,,RPUOMLSKLHHGFEF78DA,93.42,0.0,10.87,有,
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段１２２號五樓,12.03,住,,,1110115,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,86.8,1,1,1,有,有,6500000,80123,坡道平面,25.02,1550000,,RPROMLQKLHHGFEF28DA,35.65,1.96,4.03,有,
